,ligand,ligand_type,preprogene,synthesis,transport,reuptake,excluded,comment
40,CXCL9,peptide,"['cxcl11.5', 'cxcl11.6', 'cxcl11.6', 'cxcl11.8', 'BX323596.1', 'BX323596.2']",,,,,inferred from Human
41,EGF,peptide,['egf'],,,,,inferred from Human
42,FLRT3,peptide,['flrt3'],,,,,inferred from Rat
43,Fas ligand,peptide,['faslg'],,,,,inferred from Human
44,G-CSF,peptide,"['csf3b', 'csf3a']",,,,,inferred from Human
45,GHRH,peptide,['ghrh'],,,,,inferred from Human
46,GnRH I,peptide,['gnrh3'],,,,,inferred from Mouse
47,GnRH II,peptide,"['gnrh2', 'gnrh3']",,,,,inferred from Human
48,HB-EGF,peptide,"['hbegfb', 'hbegfa']",,,,,inferred from Human
49,IFN-β,peptide,"['ifnphi2', 'ifnphi3']",,,,,inferred from Human
50,IFN-γ,peptide,"['ifng1', 'ifng1r']",,,,,inferred from Human
51,IFN-κ,peptide,"['ifnphi2', 'ifnphi3']",,,,,inferred from Human
52,IFN-ω,peptide,"['ifnphi2', 'ifnphi3']",,,,,inferred from Human
53,IL-1 receptor antagonist,peptide,"['il1fma', 'il1b']",,,,,inferred from Human
54,IL-10,peptide,['il10'],,,,,inferred from Human
55,IL-11,peptide,"['il11a', 'il11b']",,,,,inferred from Human
56,IL-15,peptide,['il15'],,,,,inferred from Human
57,IL-17F,peptide,"['il17a/f3', 'il17a/f1']",,,,,inferred from Human
58,IL-19,peptide,['il19l'],,,,,inferred from Human
59,IL-1β,peptide,"['il1fma', 'il1b']",,,,,inferred from Human
60,IL-20,peptide,['il19l'],,,,,inferred from Human
61,IL-24,peptide,['il19l'],,,,,inferred from Human
62,IL-36 receptor antagonist,peptide,"['il1fma', 'il1b']",,,,,inferred from Human
63,IL-36α,peptide,"['il1fma', 'il1b']",,,,,inferred from Human
64,IL-36β,peptide,"['il1fma', 'il1b']",,,,,inferred from Human
65,IL-36γ,peptide,"['il1fma', 'il1b']",,,,,inferred from Human
66,IL-37,peptide,"['il1fma', 'il1b']",,,,,inferred from Human
67,INSL5,peptide,"['insl5b', 'insl5a']",,,,,inferred from Mouse
68,LIGHT,peptide,['tnfsf14'],,,,,inferred from Human
69,M-CSF,peptide,"['csf1b', 'csf1a']",,,,,inferred from Human
70,MANSC (415-431),peptide,['mansc1'],,,,,inferred from Human
71,MSMB (91-114),peptide,"['hp', 'si:ch73-132k15.2']",,,,,inferred from Human
72,Müllerian inhibiting substance,peptide,['amh'],,,,,inferred from Human
73,NGF,peptide,"['ngfb', 'ngfa']",,,,,inferred from Human
74,NPY,peptide,"['ngfb', 'ngfa']",,,,,inferred from Human
75,PACAP-27,peptide,"['adcyap1a', 'adcyap1b']",,,,,inferred from Mouse
76,PACAP-38,peptide,"['adcyap1a', 'adcyap1b']",,,,,inferred from Mouse
77,PAMP-20,peptide,"['adma', 'admb']",,,,,inferred from Human
78,PHM,peptide,"['vip', 'vipb']",,,,,inferred from Human
79,PHV,peptide,"['vip', 'vipb']",,,,,inferred from Rat
80,PTHrP,peptide,"['pthlha', 'pthlhb']",,,,,inferred from Human
81,PTHrP-(1-36),peptide,"['pthlha', 'pthlhb']",,,,,inferred from Human
82,PYY-(3-36),peptide,"['pyyb', 'pyya']",,,,,inferred from Mouse
83,PrRP-20,peptide,['prlh2'],,,,,inferred from Rat
84,PrRP-31,peptide,['prlh2'],,,,,inferred from Rat
85,R-spondin-1,peptide,['rspo1'],,,,,inferred from Mouse
86,R-spondin-2,peptide,['rspo2'],,,,,inferred from Mouse
87,R-spondin-3,peptide,['rspo3'],,,,,inferred from Mouse
88,R-spondin-4,peptide,['rspo4'],,,,,inferred from Mouse
89,RANK ligand,peptide,['tnfsf11'],,,,,inferred from Human
90,RFRP-3,peptide,['npvf'],,,,,inferred from Human
91,SRIF-14,peptide,"['sst2', 'sst1.1']",,,,,inferred from Mouse
92,SRIF-28,peptide,"['sst2', 'sst1.1']",,,,,inferred from Mouse
93,T-kinin,peptide,"['fetub', 'si:ch211-284e20.8']",,,,,inferred from Rat
94,TGFα,peptide,['tgfa'],,,,,inferred from Human
95,TGFβ1,peptide,"['tgfb1b', 'tgfb1a']",,,,,inferred from Human
96,TGFβ2,peptide,['tgfb2'],,,,,inferred from Human
97,TGFβ3,peptide,['tgfb3'],,,,,inferred from Human
98,TIP39,peptide,['pth2'],,,,,inferred from Mouse
99,TRAIL,peptide,['tnfsf10'],,,,,inferred from Human
100,TRH,peptide,['trh'],,,,,inferred from Mouse
101,VEGFA,peptide,"['vegfab', 'vegfaa']",,,,,inferred from Human
102,VEGFB,peptide,"['vegfba', 'vegfbb']",,,,,inferred from Human
103,VEGFC,peptide,['vegfc'],,,,,inferred from Human
104,VEGFD,peptide,['vegfd'],,,,,inferred from Human
105,VEGFE,peptide,['pdgfc'],,,,,inferred from Human
106,VIP,peptide,"['vip', 'vipb']",,,,,inferred from Mouse
107,Wnt-3a,peptide,['wnt3a'],,,,,inferred from Human
108,Wnt-4,peptide,['wnt4'],,,,,inferred from Human
109,Wnt-5a,peptide,['wnt5a'],,,,,inferred from Human
110,XCL1,peptide,['cxcl32b.1'],,,,,inferred from Human
111,XCL2,peptide,['cxcl32b.1'],,,,,inferred from Human
112,[Leu]enkephalin,peptide,"['penka', 'penkb']",,,,,inferred from Mouse
113,[Met]enkephalin,peptide,"['penka', 'penkb']",,,,,inferred from Mouse
114,[Pyr1]apelin-13,peptide,['apln'],,,,,inferred from Mouse
115,[des-Arg10]kallidin,peptide,"['fetub', 'si:ch211-284e20.8']",,,,,inferred from Human
116,[des-Arg9]bradykinin,peptide,"['fetub', 'si:ch211-284e20.8']",,,,,inferred from Mouse
117,activin A,peptide,"['inhbaa', 'inhbab']",,,,,inferred from Human
118,activin B,peptide,"['inhbb', 'INHBB']",,,,,inferred from Human
119,adrenomedullin,peptide,"['adma', 'admb']",,,,,inferred from Rat
120,adrenomedullin 2/intermedin,peptide,['adm2a'],,,,,inferred from Human
121,agouti,peptide,['asip1'],,,,,inferred from Mouse
122,agouti-related protein,peptide,['agrp'],,,,,inferred from Human
123,amylin,peptide,['LO017820.1'],,,,,inferred from Mouse
124,amyloid β,peptide,"['appb', 'appa']",,,,,inferred from Human
125,angiopoietin-1,peptide,['angpt1'],,,,,inferred from Human
126,angiopoietin-4,peptide,['angpt4'],,,,,inferred from Human
127,angiotensin A,peptide,['agt'],,,,,inferred from Human
128,angiotensin II,peptide,['agt'],,,,,inferred from Mouse
129,angiotensin III,peptide,['agt'],,,,,inferred from Mouse
130,angiotensin IV,peptide,['agt'],,,,,inferred from Mouse
131,angiotensin-(1-7),peptide,['agt'],,,,,inferred from Mouse
132,annexin I,peptide,"['anxa1a', 'anxa1d', 'anxa1b', 'anxa1c']",,,,,inferred from Human
133,annexin I-(2-26),peptide,"['anxa1a', 'anxa1d', 'anxa1b', 'anxa1c']",,,,,inferred from Human
134,apelin-13,peptide,['apln'],,,,,inferred from Mouse
135,apelin-17,peptide,['apln'],,,,,inferred from Mouse
136,apelin-36,peptide,['apln'],,,,,inferred from Human
137,aprotinin,peptide,['apln'],,,,,inferred from Human
138,atrial natriuretic peptide,peptide,['nppa'],,,,,inferred from Human
139,betacellulin,peptide,['btc'],,,,,inferred from Human
140,bovine adrenal medulla peptide 8-22,peptide,"['penka', 'penkb']",,,,,inferred from Human
141,bradykinin,peptide,"['fetub', 'si:ch211-284e20.8']",,,,,inferred from Mouse
142,brain natriuretic peptide,peptide,['nppb'],,,,,inferred from Human
143,chorionic somatomammotropin hormone-like 1 ,peptide,['gh1'],,,,,inferred from Human
144,ciliary neurotrophic factor,peptide,['m17'],,,,,inferred from Human
145,corticotrophin-releasing hormone,peptide,"['crhb', 'crha']",,,,,inferred from Mouse
146,corticotropin-releasing factor,peptide,"['crhb', 'crha']",,,,,inferred from Mouse
147,cortistatin-14,peptide,['cenps'],,,,,inferred from Mouse
148,cytokine domain of tyrosyl tRNA synthetase,peptide,['yars1'],,,,,inferred from Human
149,des-Br-neuropeptide B-23,peptide,['npb'],,,,,inferred from Human
150,des-Br-neuropeptide B-29,peptide,['npb'],,,,,inferred from Human
151,dynorphin A,peptide,['pdyn'],,,,,inferred from Mouse
152,dynorphin A-(1-13),peptide,['pdyn'],,,,,inferred from Mouse
153,dynorphin A-(1-8),peptide,['pdyn'],,,,,inferred from Mouse
154,dynorphin B,peptide,['pdyn'],,,,,inferred from Mouse
155,ectodysplasin A1,peptide,['eda'],,,,,inferred from Human
156,ectodysplasin A2,peptide,['eda'],,,,,inferred from Human
157,endothelin-1,peptide,['edn1'],,,,,inferred from Mouse
158,endothelin-2,peptide,['edn2'],,,,,inferred from Human
159,endothelin-3,peptide,['edn3b'],,,,,inferred from Mouse
160,erythropoietin,peptide,"['epoa', 'epob']",,,,,inferred from Human
161,galanin,peptide,['galn'],,,,,inferred from Mouse
162,gastric inhibitory polypeptide,peptide,['gip'],,,,,inferred from Rat
163,gastrin-releasing peptide,peptide,"['ucmab', 'ucmaa']",,,,,inferred from Human
164,glucagon,peptide,"['gcgb', 'gcga']",,,,,inferred from Mouse
165,glucagon-like peptide 1-(7-36) amide,peptide,"['gcgb', 'gcga']",,,,,inferred from Mouse
166,glucagon-like peptide 1-(7-37),peptide,"['gcgb', 'gcga']",,,,,inferred from Mouse
167,glucagon-like peptide 2,peptide,"['gcgb', 'gcga']",,,,,inferred from Rat
168,glucagon-like peptide 2-(2-33),peptide,"['gcgb', 'gcga']",,,,,inferred from Rat
169,glucagon-like peptide 2-(3-33),peptide,"['gcgb', 'gcga']",,,,,inferred from Rat
170,growth arrest specific protein 6,peptide,['gas6'],,,,,inferred from Human
171,growth hormone 1,peptide,['gh1'],,,,,inferred from Human
172,growth hormone 2,peptide,['gh1'],,,,,inferred from Human
173,growth/differentiation factor-10,peptide,['gdf10a'],,,,,inferred from Human
174,growth/differentiation factor-7,peptide,"['gdf6b', 'gdf7', 'gdf6a']",,,,,inferred from Human
175,growth/differentiation factor-9,peptide,['gdf9'],,,,,inferred from Human
176,guanylyl cyclase-activating protein 1,peptide,"['GUCA1A', 'guca1e']",,,,,inferred from Mouse
177,guanylyl cyclase-activating protein 2,peptide,['guca1b'],,,,,inferred from Mouse
178,hepatocyte growth factor,peptide,"['hgfa', 'hgfb']",,,,,inferred from Human
179,insulin,peptide,"['insb', 'ins', 'insb', 'ins']",,,,,inferred from Human
180,insulin-like growth factor 1,peptide,['igf1'],,,,,inferred from Mouse
181,insulin-like growth factor 2,peptide,"['igf2a', 'igf2b']",,,,,inferred from Human
182,kallidin,peptide,"['fetub', 'si:ch211-284e20.8']",,,,,inferred from Human
183,kisspeptin-10,peptide,['kiss1'],,,,,inferred from Human
184,kisspeptin-13,peptide,['kiss1'],,,,,inferred from Human
185,kisspeptin-14,peptide,['kiss1'],,,,,inferred from Human
186,kisspeptin-54,peptide,['kiss1'],,,,,inferred from Human
187,large neuromedin N,peptide,['nts'],,,,,inferred from Human
188,large neurotensin,peptide,['nts'],,,,,inferred from Human
189,liver enriched antimicrobial peptide 2,peptide,['si:dkey-22f5.9'],,,,,inferred from Human
190,lymphotoxin-α,peptide,"['tnfa', 'tnfb']",,,,,inferred from Human
191,macrophage stimulating protein 1,peptide,['mst1'],,,,,inferred from Human
192,melanin-concentrating hormone,peptide,"['pmch', 'pmchl']",,,,,inferred from Mouse
193,microtubule associated protein tau,peptide,"['maptb', 'mapta']",,,,,inferred from Human
194,neuregulin-1,peptide,['nrg1'],,,,,inferred from Human
195,neuregulin-2,peptide,"['nrg2a', 'nrg2b']",,,,,inferred from Human
196,neuregulin-3,peptide,['nrg3b'],,,,,inferred from Human
197,neurokinin A,peptide,['tac1'],,,,,inferred from Mouse
198,neurokinin B,peptide,['tac3a'],,,,,inferred from Mouse
199,neuromedin B,peptide,"['nmba', 'nmbb']",,,,,inferred from Mouse
200,neuromedin N,peptide,['nts'],,,,,inferred from Mouse
201,neuromedin U-23,peptide,['nmu'],,,,,inferred from Rat
202,neuromedin U-25,peptide,['nmu'],,,,,inferred from Human
203,neuromedin U-8,peptide,['nmu'],,,,,inferred from Human
204,neuropeptide B-23,peptide,['npb'],,,,,inferred from Human
205,neuropeptide B-29,peptide,['npb'],,,,,inferred from Human
206,neuropeptide FF,peptide,['npffl'],,,,,inferred from Mouse
207,neuropeptide K,peptide,['tac1'],,,,,inferred from Rat
208,neuropeptide W-23,peptide,['npb'],,,,,inferred from Human
209,neuropeptide W-30,peptide,['npb'],,,,,inferred from Human
210,neuropeptide Y,peptide,['npy'],,,,,inferred from Mouse
211,neuropeptide Y-(3-36),peptide,['npy'],,,,,inferred from Mouse
212,neuropeptide γ,peptide,['tac1'],,,,,inferred from Mouse
213,neurotensin,peptide,['nts'],,,,,inferred from Mouse
214,neurotrophin-3,peptide,['ntf3'],,,,,inferred from Human
215,nociceptin/orphanin FQ,peptide,"['pnocb', 'pnoca']",,,,,inferred from Mouse
216,orexin-A,peptide,['hcrt'],,,,,inferred from Mouse
217,orexin-B,peptide,['hcrt'],,,,,inferred from Human
218,osteocrin,peptide,['ostn'],,,,,inferred from Human
219,oxytocin,peptide,"['oxt', 'avp']",,,,,inferred from Mouse
220,peptide YY,peptide,"['pyyb', 'pyya']",,,,,inferred from Mouse
221,prokineticin-1,peptide,['prok1'],,,,,inferred from Human
222,prokineticin-2,peptide,"['prok1', 'prok2']",,,,,inferred from Human
223,prokineticin-2β,peptide,"['prok1', 'prok2']",,,,,inferred from Human
224,prolactin,peptide,['prl'],,,,,inferred from Human
225,prosaptide,peptide,['psap'],,,,,inferred from Human
226,protein S,peptide,['pros1'],,,,,inferred from Human
227,relaxin-3,peptide,"['rln3a', 'rln3b']",,,,,inferred from Human
228,relaxin-3 (B chain),peptide,"['rln3a', 'rln3b']",,,,,inferred from Human
229,ribosomal protein S19,peptide,['rps19'],,,,,inferred from Human
230,serum amyloid A,peptide,['saa'],,,,,inferred from Human
231,stem cell factor,peptide,"['kitlgb', 'kitlga']",,,,,inferred from Human
232,substance P,peptide,['tac1'],,,,,inferred from Mouse
233,thrombopoietin,peptide,['thpo'],,,,,inferred from Human
234,tumour necrosis factor membrane form,peptide,"['tnfa', 'tnfb']",,,,,inferred from Human
235,tumour necrosis factor shed form,peptide,"['tnfa', 'tnfb']",,,,,inferred from Human
236,urocortin 1,peptide,['uts1'],,,,,inferred from Mouse
237,urocortin 2,peptide,['ucn3l'],,,,,inferred from Mouse
238,urocortin 3,peptide,['ucn3l'],,,,,inferred from Mouse
239,urotensin-II,peptide,"['uts2b', 'uts2a']",,,,,inferred from Mouse
240,vasopressin,peptide,"['oxt', 'avp']",,,,,inferred from Mouse
241,xenin,peptide,['copa'],,,,,inferred from Mouse
242,α-MSH,peptide,"['pomca', 'pomcb']",,,,,inferred from Mouse
243,α-neoendorphin,peptide,['pdyn'],,,,,inferred from Mouse
244,β-CGRP,peptide,['calca'],,,,,inferred from Rat
245,β-endorphin,peptide,"['pomca', 'pomcb']",,,,,inferred from Human
246,β-neoendorphin,peptide,['pdyn'],,,,,inferred from Mouse
247,γ-MSH,peptide,"['pomca', 'pomcb']",,,,,inferred from Mouse
248,L-glutamic acid,molecule,,,"['slc17a6a', 'slc17a6b', 'slc17a7a', 'slc17a7b', 'slc17a8']","['slc1a1', 'slc1a2a', 'slc1a2b', 'slc1a6']",,Manually added genes
249,GABA,molecule,,"['gad1b', 'gad1a', 'gad2']",['slc32a1'],"['slc6a1b', 'slc6a1a']",,Manually added genes
250,glycine,molecule,,,['slc32a1'],['slc6a9'],,Manually added genes
251,dopamine,molecule,,"['th', 'ddc']","['slc18a2', 'slc18a3a', 'slc18a3b']",['slc6a3'],['dbh'],Manually added genes
252,(-)-noradrenaline,molecule,,"['th', 'ddc', 'dbh']","['slc18a2', 'slc18a3a', 'slc18a3b']",['slc6a3'],['CR456635.1'],Manually added genes
253,(-)-adrenaline,molecule,,"['th', 'ddc', 'dbh', 'CR456635.1']",['slc18a2'],,,Manually added genes
254,5-hydroxytryptamine,molecule,,"['tph2', 'ddc']",['slc18a2'],['slc6a4a'],,Manually added genes
255,acetylcholine,molecule,,['chata'],"['slc18a3a', 'slc18a3b']","['ache', 'slc5a7a', 'SLC5A7']",,Manually added genes
