,ligand,ligand_type,preprogene,synthesis,transport,reuptake,excluded,comment
149,IL-37,peptide,"['ENSACAG00000001497', 'ENSACAG00000001501', 'ENSACAG00000001507', 'ENSACAG00000028772']",,,,,inferred from Human
152,IL-6,peptide,['IL6'],,,,,inferred from Human
159,LIGHT,peptide,['TNFSF14'],,,,,inferred from Human
160,LL-37,peptide,"['ENSACAG00000006634', 'ENSACAG00000025845']",,,,,inferred from Human
161,LVP,peptide,"['ENSACAG00000006634', 'ENSACAG00000025845']",,,,,inferred from Human
162,M-CSF,peptide,['ENSACAG00000012025'],,,,,inferred from Human
165,Müllerian inhibiting substance,peptide,['ENSACAG00000015562'],,,,,inferred from Human
166,NGF,peptide,['NGF'],,,,,inferred from Human
167,NPY,peptide,['NGF'],,,,,inferred from Human
168,Natural cytotoxicity triggering receptor 3 ligand 1,peptide,['ENSACAG00000028955'],,,,,inferred from Human
170,PACAP-27,peptide,['ADCYAP1'],,,,,inferred from Mouse
171,PACAP-38,peptide,['ADCYAP1'],,,,,inferred from Mouse
175,PHM,peptide,['VIP'],,,,,inferred from Human
176,PHV,peptide,['VIP'],,,,,inferred from Rat
177,PTHrP,peptide,['PTHLH'],,,,,inferred from Human
178,PTHrP-(1-36),peptide,['PTHLH'],,,,,inferred from Human
179,PYY-(3-36),peptide,['PYY'],,,,,inferred from Mouse
180,PrRP-20,peptide,['PRLH'],,,,,inferred from Rat
181,PrRP-31,peptide,['PRLH'],,,,,inferred from Rat
184,R-spondin-1,peptide,['RSPO1'],,,,,inferred from Mouse
185,R-spondin-2,peptide,['RSPO2'],,,,,inferred from Mouse
186,R-spondin-3,peptide,['RSPO3'],,,,,inferred from Mouse
187,R-spondin-4,peptide,['RSPO4'],,,,,inferred from Mouse
188,RANK ligand,peptide,['TNFSF11'],,,,,inferred from Human
189,RFRP-3,peptide,['NPVF'],,,,,inferred from Human
191,SRIF-14,peptide,['SST'],,,,,inferred from Mouse
192,SRIF-28,peptide,['SST'],,,,,inferred from Mouse
193,T-kinin,peptide,['ENSACAG00000007761'],,,,,inferred from Rat
195,TGFβ1,peptide,['TGFB1'],,,,,inferred from Human
196,TGFβ2,peptide,['TGFB2'],,,,,inferred from Human
197,TGFβ3,peptide,['TGFB3'],,,,,inferred from Human
198,TIP39,peptide,['ENSACAG00000029530'],,,,,inferred from Mouse
199,TL1A,peptide,['TNFSF15'],,,,,inferred from Human
201,TRAIL,peptide,['TNFSF10'],,,,,inferred from Human
202,TRH,peptide,['ENSACAG00000028972'],,,,,inferred from Mouse
204,TWEAK,peptide,['TNFSF12'],,,,,inferred from Human
205,VEGFA,peptide,['VEGFA'],,,,,inferred from Human
207,VEGFC,peptide,['VEGFC'],,,,,inferred from Human
208,VEGFD,peptide,['VEGFD'],,,,,inferred from Human
209,VEGFE,peptide,['PDGFC'],,,,,inferred from Human
210,VIP,peptide,['VIP'],,,,,inferred from Mouse
212,Wnt-4,peptide,['WNT4'],,,,,inferred from Human
213,Wnt-5a,peptide,['WNT5A'],,,,,inferred from Human
216,[Leu]enkephalin,peptide,['PENK'],,,,,inferred from Mouse
217,[Met]enkephalin,peptide,['PENK'],,,,,inferred from Mouse
219,[des-Arg10]kallidin,peptide,['ENSACAG00000007761'],,,,,inferred from Human
220,[des-Arg9]bradykinin,peptide,['ENSACAG00000007761'],,,,,inferred from Mouse
222,activin A,peptide,['INHBA'],,,,,inferred from Human
224,activin B,peptide,['INHBB'],,,,,inferred from Human
231,amphiregulin,peptide,['ENSACAG00000029391'],,,,,inferred from Human
232,amylin,peptide,['IAPP'],,,,,inferred from Mouse
233,amyloid β,peptide,['APP'],,,,,inferred from Human
234,angiopoietin-1,peptide,['ANGPT1'],,,,,inferred from Human
235,angiopoietin-4,peptide,['ANGPT4'],,,,,inferred from Human
236,angiotensin A,peptide,['AGT'],,,,,inferred from Human
237,angiotensin II,peptide,['AGT'],,,,,inferred from Mouse
238,angiotensin III,peptide,['AGT'],,,,,inferred from Mouse
239,angiotensin IV,peptide,['AGT'],,,,,inferred from Mouse
240,angiotensin-(1-7),peptide,['AGT'],,,,,inferred from Mouse
241,annexin I,peptide,['ANXA1'],,,,,inferred from Human
242,annexin I-(2-26),peptide,['ANXA1'],,,,,inferred from Human
251,bovine adrenal medulla peptide 8-22,peptide,['PENK'],,,,,inferred from Human
252,bradykinin,peptide,['ENSACAG00000007761'],,,,,inferred from Mouse
256,cardiotrophin-1,peptide,['CTF1'],,,,,inferred from Human
259,chorionic somatomammotropin hormone-like 1 ,peptide,['ENSACAG00000012951'],,,,,inferred from Human
260,ciliary neurotrophic factor,peptide,['CNTF'],,,,,inferred from Human
261,corticotrophin-releasing hormone,peptide,['CRH'],,,,,inferred from Mouse
262,corticotropin-releasing factor,peptide,['CRH'],,,,,inferred from Mouse
264,cytokine domain of tyrosyl tRNA synthetase,peptide,['YARS1'],,,,,inferred from Human
271,dynorphin A,peptide,['PDYN'],,,,,inferred from Mouse
272,dynorphin A-(1-13),peptide,['PDYN'],,,,,inferred from Mouse
273,dynorphin A-(1-8),peptide,['PDYN'],,,,,inferred from Mouse
274,dynorphin B,peptide,['PDYN'],,,,,inferred from Mouse
277,endothelin-1,peptide,['EDN1'],,,,,inferred from Mouse
278,endothelin-2,peptide,['ENSACAG00000000261'],,,,,inferred from Human
279,endothelin-3,peptide,['ENSACAG00000003712'],,,,,inferred from Mouse
280,epigen,peptide,['EPGN'],,,,,inferred from Human
281,epiregulin,peptide,['EREG'],,,,,inferred from Human
283,galanin,peptide,['GAL'],,,,,inferred from Mouse
285,gastric inhibitory polypeptide,peptide,['GIP'],,,,,inferred from Rat
290,gastrin-releasing peptide,peptide,['UCMA'],,,,,inferred from Human
292,glucagon,peptide,['GCG'],,,,,inferred from Mouse
293,glucagon-like peptide 1-(7-36) amide,peptide,['GCG'],,,,,inferred from Mouse
294,glucagon-like peptide 1-(7-37),peptide,['GCG'],,,,,inferred from Mouse
295,glucagon-like peptide 2,peptide,['GCG'],,,,,inferred from Rat
296,glucagon-like peptide 2-(2-33),peptide,['GCG'],,,,,inferred from Rat
297,glucagon-like peptide 2-(3-33),peptide,['GCG'],,,,,inferred from Rat
298,growth arrest specific protein 6,peptide,['GAS6'],,,,,inferred from Human
300,growth hormone 1,peptide,['ENSACAG00000012951'],,,,,inferred from Human
301,growth hormone 2,peptide,['ENSACAG00000012951'],,,,,inferred from Human
305,growth/differentiation factor-7,peptide,['GDF7'],,,,,inferred from Human
306,growth/differentiation factor-9,peptide,['GDF9'],,,,,inferred from Human
307,guanylin,peptide,['ENSACAG00000008428'],,,,,inferred from Human
308,guanylyl cyclase-activating protein 1,peptide,['GUCA1A'],,,,,inferred from Mouse
309,guanylyl cyclase-activating protein 2,peptide,['GUCA1B'],,,,,inferred from Mouse
312,hepatocyte growth factor,peptide,['HGF'],,,,,inferred from Human
315,insulin,peptide,"['ENSACAG00000009720', 'ENSACAG00000009720']",,,,,inferred from Human
316,insulin-like growth factor 1,peptide,['IGF1'],,,,,inferred from Mouse
317,insulin-like growth factor 2,peptide,['IGF2'],,,,,inferred from Human
318,kallidin,peptide,['ENSACAG00000007761'],,,,,inferred from Human
323,large neuromedin N,peptide,['NTS'],,,,,inferred from Human
324,large neurotensin,peptide,['NTS'],,,,,inferred from Human
326,liver enriched antimicrobial peptide 2,peptide,['LEAP2'],,,,,inferred from Human
329,macrophage stimulating protein 1,peptide,['MST1'],,,,,inferred from Human
330,melanin-concentrating hormone,peptide,['PMCH'],,,,,inferred from Mouse
331,microtubule associated protein tau,peptide,['MAPT'],,,,,inferred from Human
334,myostatin,peptide,['MSTN'],,,,,inferred from Human
335,neuregulin-1,peptide,['NRG1'],,,,,inferred from Human
336,neuregulin-2,peptide,['NRG2'],,,,,inferred from Human
337,neuregulin-3,peptide,['NRG3'],,,,,inferred from Human
339,neurokinin A,peptide,['TAC1'],,,,,inferred from Mouse
340,neurokinin B,peptide,['TAC3'],,,,,inferred from Mouse
342,neuromedin N,peptide,['NTS'],,,,,inferred from Mouse
344,neuromedin U-23,peptide,['NMU'],,,,,inferred from Rat
345,neuromedin U-25,peptide,['NMU'],,,,,inferred from Human
346,neuromedin U-8,peptide,['NMU'],,,,,inferred from Human
349,neuropeptide FF,peptide,['NPFF'],,,,,inferred from Mouse
350,neuropeptide K,peptide,['TAC1'],,,,,inferred from Rat
354,neuropeptide Y,peptide,['NPY'],,,,,inferred from Mouse
355,neuropeptide Y-(3-36),peptide,['NPY'],,,,,inferred from Mouse
356,neuropeptide γ,peptide,['TAC1'],,,,,inferred from Mouse
357,neurotensin,peptide,['NTS'],,,,,inferred from Mouse
358,neurotrophin-3,peptide,['NTF3'],,,,,inferred from Human
359,neurotrophin-4,peptide,['NTF4'],,,,,inferred from Human
360,nociceptin/orphanin FQ,peptide,['PNOC'],,,,,inferred from Mouse
363,orexin-A,peptide,['HCRT'],,,,,inferred from Mouse
364,orexin-B,peptide,['HCRT'],,,,,inferred from Human
368,peptide YY,peptide,['PYY'],,,,,inferred from Mouse
370,prokineticin-1,peptide,['PROK1'],,,,,inferred from Human
371,prokineticin-2,peptide,['PROK2'],,,,,inferred from Human
372,prokineticin-2β,peptide,['PROK2'],,,,,inferred from Human
373,prolactin,peptide,['PRL'],,,,,inferred from Human
374,prosaptide,peptide,['PSAP'],,,,,inferred from Human
375,protein S,peptide,['PROS1'],,,,,inferred from Human
376,relaxin,peptide,['ENSACAG00000024061'],,,,,inferred from Rat
377,relaxin-1,peptide,"['ENSACAG00000024061', 'ENSACAG00000024061']",,,,,inferred from Human
378,relaxin-3,peptide,['RLN3'],,,,,inferred from Human
379,relaxin-3 (B chain),peptide,['RLN3'],,,,,inferred from Human
384,stem cell factor,peptide,['KITLG'],,,,,inferred from Human
385,substance P,peptide,['TAC1'],,,,,inferred from Mouse
386,thrombopoietin,peptide,['ENSACAG00000002821'],,,,,inferred from Human
388,tumour necrosis factor membrane form,peptide,"['ENSACAG00000025384', 'ENSACAG00000028461']",,,,,inferred from Human
389,tumour necrosis factor shed form,peptide,"['ENSACAG00000025384', 'ENSACAG00000028461']",,,,,inferred from Human
392,urocortin 3,peptide,['UCN3'],,,,,inferred from Mouse
397,xenin,peptide,['ENSACAG00000016256'],,,,,inferred from Mouse
399,α-MSH,peptide,['POMC'],,,,,inferred from Mouse
400,α-neoendorphin,peptide,['PDYN'],,,,,inferred from Mouse
401,β-CGRP,peptide,['CALCB'],,,,,inferred from Rat
402,β-endorphin,peptide,['POMC'],,,,,inferred from Human
403,β-neoendorphin,peptide,['PDYN'],,,,,inferred from Mouse
404,γ-MSH,peptide,['POMC'],,,,,inferred from Mouse
